"","ID","Magnitude","Magnitude Type"
"22650","US10002ANX","6","MWW"
"22651","US10002B03","6.8","MWW"
"22652","US10002B8F","5.7","MWW"
"22653","US10002BNK","6.9","MWW"
"22654","US10002BPW","6.8","MWW"
"22655","US10002BUU","5.9","MWW"
"22656","US10002BVX","6.3","MWW"
"22657","US10002BX8","6.2","MWW"
"22658","US10002BYB","5.8","MWW"
"22659","US10002C5J","5.6","MWW"
"22660","US10002C8S","5.8","MWW"
"22661","US10002CCF","5.7","MWC"
"22662","AK11610140","6.7","MS"
"22663","US20002KA2","5.9","MWC"
"22664","US20002KI3","7.8","MWW"
"22665","US20002KP6","6","MWC"
"22666","US20002KPM","6.2","MWW"
"22667","US20002KXA","5.8","MWW"
"22668","US20002L3N","5.9","MWW"
"22669","US20002M5S","6","MWW"
"22670","US20002MBQ","5.6","MWW"
"22671","US20002MVQ","6.1","MWW"
"22672","US20002NEM","5.6","MWC"
"22673","US20002NJ8","5.8","MWW"
"22674","US20002NKT","6","MWW"
"22675","US20002NWL","5.7","MWW"
"22676","US20002NWM","5.7","MWW"
"22677","US20002PAK","6","MWW"
"22678","US20002PKY","5.5","MWW"
"22679","US20002PYZ","5.8","MWW"
"22680","US20002Q2B","5.7","MWW"
"22681","US20002Q6U","5.9","MWW"
"22682","US20002QN7","7","MWW"
"22683","US10002KE8","6.4","MWW"
"22684","US10002KFC","5.5","MWW"
"22685","US10002KFG","5.7","MWW"
"22686","US10002KLD","5.9","MWW"
"22687","US10002KRA","6","MWW"
"22688","US10002L2M","5.5","MWB"
"22689","US10002L37","6.5","MWW"
"22690","US20002W0Y","5.5","MB"
"22691","US20002W0X","5.6","MB"
"22692","AK11632992","5.7","MS"
"22693","US10002LNE","6","MWW"
"22694","US10002M3F","5.5","MWB"
"22695","US10002MB3","5.8","MWW"
"22696","US10002MFT","5.5","MWB"
"22697","US10002MHG","6","MWW"
"22698","USD0005U42","5.7","MWW"
"22699","US10002MW0","6","MWW"
"22700","US10002N4W","6.4","MWW"
"22701","US10002N5Q","5.5","MWW"
"22702","US10002N6S","6.1","MWW"
"22703","US20002ZT7","5.6","MWC"
"22704","US10002NMX","5.8","MWW"
"22705","US20002VM7","6.3","MWW"
"22706","US20002VMC","5.6","MWW"
"22707","US20002VUF","5.6","MWW"
"22708","US20002VN3","5.9","MWW"
"22709","US20002VRZ","5.7","MWW"
"22710","US20002VUQ","5.8","MWW"
"22711","US20002W9Y","5.6","MWW"
"22712","US20002WD2","5.5","MWW"
"22713","US20002WHH","6.7","MWW"
"22714","US20002WVT","5.5","MWB"
"22715","US20002WZ9","5.5","MWW"
"22716","US20002XW5","5.7","MWW"
"22717","US20002XX1","6.5","MWW"
"22718","US20002Y6H","5.8","MWW"
"22719","US20002YAW","7","MWW"
"22720","US20002YND","5.7","MWB"
"22721","US20002ZFA","5.5","MWB"
"22722","US20002ZZG","5.5","MWB"
"22723","US2000306U","5.9","MWW"
"22724","US2000308L","5.8","MWB"
"22725","US200030AQ","6.9","MWW"
"22726","US100032BK","5.9","MB"
"22727","US200030AR","5.7","MB"
"22728","US200030BU","5.9","MWC"
"22729","US100032CA","5.5","MB"
"22730","US100032CB","5.6","MB"
"22731","US200030BX","5.7","MB"
"22732","US200030KN","7","MWW"
"22733","US2000314H","5.9","MWW"
"22734","AK11661615","6.3","MS"
"22735","US10002W8V","5.5","MWW"
"22736","US10002WA2","5.6","MWB"
"22737","US10002WVS","5.7","MWW"
"22738","US10002XG5","5.7","MWW"
"22739","US10002Y1Z","5.7","MWW"
"22740","US10002ZZ0","6","MWW"
"22741","US10002ZZN","5.8","MWW"
"22742","US10002ZZR","5.5","MWC"
"22743","US1000303S","5.6","MWW"
"22744","US1000304A","5.6","MWW"
"22745","US1000304I","5.7","MWC"
"22746","US100030I6","5.8","MWW"
"22747","US100030PG","6.6","MWW"
"22748","US100030PK","5.9","MWC"
"22749","US100030Q4","5.6","MWC"
"22750","US100030QS","5.9","MWW"
"22751","US100030VH","5.5","MWC"
"22752","US10003137","5.7","MWB"
"22753","US100031B7","5.5","MWW"
"22754","US100031LU","5.6","MWW"
"22755","US100031ME","6.5","MWW"
"22756","US100031WX","6","MWW"
"22757","US100031XF","5.6","MWC"
"22758","US100031XU","5.6","MWW"
"22759","US100031XW","5.6","MWW"
"22760","US1000329U","5.7","MWW"
"22761","US100032BG","5.5","MWW"
"22762","US100032K6","6.4","MWW"
"22763","US100032M5","5.7","MWW"
"22764","US100032WE","5.7","MWW"
"22765","US100032X1","5.7","MWW"
"22766","US100033N1","5.8","MWW"
"22767","US100033NW","5.5","MWW"
"22768","US100034DU","5.7","MWW"
"22769","US100034FL","6","MWW"
"22770","US10003508","5.8","MWW"
"22771","US20003FE2","5.6","MB"
"22772","US20003FEG","6","MWW"
"22773","US20003FKB","5.7","MWW"
"22774","US20003FYY","5.5","MWW"
"22775","US20003GLC","5.5","MWW"
"22776","US20003GPV","5.8","MWW"
"22777","US20003H2I","6","MWW"
"22778","US20003H2M","6.3","MWW"
"22779","US20003H3X","5.9","MWW"
"22780","US20003H78","5.8","MWW"
"22781","US20003H7G","5.7","MWW"
"22782","US20003H7J","5.5","MWW"
"22783","US20003HME","5.9","MWB"
"22784","US20003HQ5","6","MWW"
"22785","US20003IV3","5.5","MWW"
"22786","US20003J2V","5.9","MWW"
"22787","US20003J36","5.5","MWW"
"22788","US20003J4T","5.6","MWW"
"22789","US20003J4U","6.7","MWW"
"22790","US20003JWC","6.3","MWW"
"22791","US20003JYZ","6.1","MWW"
"22792","US20003K7A","8.3","MWW"
"22793","US20003K8B","6.4","MB"
"22794","US20003K7M","6.1","MWR"
"22795","US20003KDQ","5.6","MB"
"22796","US10003ITV","5.7","MB"
"22797","US20003K83","6.1","MB"
"22798","US20003K7W","7","MWW"
"22799","US20003M3N","5.7","MB"
"22800","US10003IT9","5.5","MB"
"22801","US20003K89","5.9","MB"
"22802","US20003KC5","5.8","MWR"
"22803","US20003KCN","6.4","MWW"
"22804","US20003KE3","5.5","MWR"
"22805","US20003KFJ","6.5","MWW"
"22806","US20003KFT","5.7","MWR"
"22807","US20003KFV","6.7","MWW"
"22808","US20003KGI","5.5","MWR"
"22809","US20003KHN","5.5","MWR"
"22810","US20003KJD","5.5","MB"
"22811","US20003KKW","5.9","MWW"
"22812","US20003KL4","5.9","MWW"
"22813","US20003KLD","5.7","MWR"
"22814","US20003KWK","5.5","MWR"
"22815","US20003L55","5.6","MWW"
"22816","US20003L5D","6.2","MWW"
"22817","US20003LC6","6","MWW"
"22818","US20003LQL","6.1","MWW"
"22819","US20003LSQ","5.7","MWW"
"22820","US20003LUW","6.2","MWW"
"22821","US20003LV1","5.6","MWW"
"22822","US20003MCJ","6.1","MWW"
"22823","US20003MI0","6.6","MWW"
"22824","US20003MIS","5.5","MWW"
"22825","US20003MJN","5.6","MWW"
"22826","US20003MSD","6","MWW"
"22827","US20003NMZ","5.7","MWW"
"22828","US20003NQR","6.6","MWW"
"22829","US20003NR6","5.8","MWW"
"22830","US20003P9Y","6.3","MWW"
"22831","US20003PCI","5.5","MWB"
"22832","US20003PCW","5.5","MB"
"22833","US20003PDW","5.9","MWB"
"22834","US20003PF6","5.5","MWW"
"22835","US20003PNW","5.9","MWW"
"22836","US10003J3J","5.7","MWW"
"22837","US10003JYN","5.8","MWW"
"22838","US10003JYT","5.9","MWW"
"22839","US10003K53","5.5","MWW"
"22840","US10003KG9","5.9","MWW"
"22841","US10003KGQ","5.7","MWW"
"22842","US10003MJS","5.5","MWW"
"22843","US10003MNS","5.5","MWW"
"22844","US10003MRV","6.1","MWW"
"22845","US10003MXA","5.6","MWW"
"22846","US10003MXV","5.6","MWW"
"22847","US10003NIB","6","MWW"
"22848","US10003P25","5.6","MWW"
"22849","US10003PC9","5.8","MWW"
"22850","US10003PDI","5.6","MWW"
"22851","US10003PIE","6","MWW"
"22852","US10003PNB","5.8","MWW"
"22853","US10003PV2","5.7","MWW"
"22854","US10003PZW","5.6","MWW"
"22855","US10003Q0Q","7.1","MWW"
"22856","US10003QV5","5.6","MWW"
"22857","US10003QVC","6.2","MWW"
"22858","US10003QVH","6","MWW"
"22859","US10003R43","5.8","MWW"
"22860","US10003R6Y","5.5","MWB"
"22861","US10003RBC","5.8","MWW"
"22862","US100042N2","5.9","MB"
"22863","US10003RE5","7.5","MWW"
"22864","US200040B8","5.8","MWW"
"22865","US2000416S","5.8","MWW"
"22866","US2000417S","5.5","MWW"
"22867","US200041A0","5.8","MWW"
"22868","US200041RK","5.7","MWW"
"22869","US200041TY","6.5","MWW"
"22870","US200041UL","5.6","MWW"
"22871","US10003UWK","5.5","MWW"
"22872","US10003VGI","6.2","MWW"
"22873","US10003VGT","6.8","MWW"
"22874","US10003VIJ","5.7","MWW"
"22875","US10003VL4","5.5","MWW"
"22876","US10003VP7","5.7","MWW"
"22877","US10003VPH","5.7","MWW"
"22878","US10003VPZ","5.5","MWW"
"22879","US10003VQ1","5.6","MWW"
"22880","US10003VQ9","5.7","MWW"
"22881","US10003VRY","6.6","MWW"
"22882","US10003VSP","5.6","MWC"
"22883","US10003VXC","5.5","MWW"
"22884","US10003VYX","6.5","MWW"
"22885","US10003X8B","5.6","MWW"
"22886","US10003X8T","6.9","MWW"
"22887","US10003X9G","6.9","MWW"
"22888","US10003XAF","5.6","MWB"
"22889","US10003XD3","5.5","MWW"
"22890","US10003XNI","5.8","MWW"
"22891","US10003XZV","5.6","MWW"
"22892","US10003Y71","6.7","MWW"
"22893","US10003YDZ","5.7","MWW"
"22894","US10003YJY","5.8","MWW"
"22895","US10003YR1","5.9","MWW"
"22896","US10003YWP","6.5","MWW"
"22897","US10003YZT","5.6","MWW"
"22898","US10003ZCP","6.8","MWW"
"22899","US10003ZRF","5.8","MWW"
"22900","US1000402T","6.1","MWW"
"22901","US10004077","5.8","MWW"
"22902","US100040CT","5.7","MWW"
"22903","US100040IY","5.6","MWW"
"22904","US100040Q8","6","MWW"
"22905","US100040UV","5.5","MWB"
"22906","US100040WW","7.6","MWW"
"22907","US100040X6","7.6","MWW"
"22908","US100041AY","5.7","MWW"
"22909","US100041F1","6.7","MWW"
"22910","US100041Q5","5.6","MWW"
"22911","US100041T7","6.2","MWW"
"22912","US100041U7","5.6","MWW"
"22913","US100041UI","5.6","MWW"
"22914","US1000421X","5.8","MWW"
"22915","US100042ZP","5.5","MB"
"22916","US1000429G","5.5","MWB"
"22917","US100042GV","5.8","MWW"
"22918","US100043Z2","7.1","MWW"
"22919","US100044GF","5.6","MWW"
"22920","US100044K6","7.2","MWW"
"22921","US100044K5","5.5","MWR"
"22922","US100044KM","5.5","MB"
"22923","US100044XH","5.7","MWW"
"22924","US1000454P","5.6","MWW"
"22925","US20004FT7","6.9","MWW"
"22926","US20004FUZ","6.1","MWW"
"22927","US20004G1P","5.5","MWW"
"22928","US20004G40","5.7","MWW"
"22929","US20004GTZ","5.5","MWB"
"22930","US100047ZQ","6.6","MWW"
"22931","US1000489I","6","MWW"
"22932","US100048D4","5.7","MWW"
"22933","US100048DU","5.8","MWW"
"22934","US100048HC","6.1","MWW"
"22935","US100048LK","5.7","MWB"
"22936","US1000493B","5.8","MWW"
"22937","US100049CE","6.2","MWW"
"22938","US100049DQ","5.8","MWW"
"22939","US100049HF","5.8","MWW"
"22940","US100049I1","6.3","MWW"
"22941","US10004A1V","5.6","MWW"
"22942","US10004A6N","5.8","MWW"
"22943","US10004AKG","5.8","MWW"
"22944","US10004ANT","6.3","MWW"
"22945","US10004AQY","5.8","MWW"
"22946","US10004ATB","5.8","MWW"
"22947","US10004B2N","6.7","MWW"
"22948","US10004BEN","5.8","MWW"
"22949","US10004BGK","6","MWW"
"22950","US10004BM0","5.7","MWW"
"22951","US10004C96","5.7","MWW"
"22952","US10004DAM","5.6","MWB"
"22953","US10004DJ5","6.5","MWW"
"22954","US10004DJN","6.2","MWW"
"22955","US10004DQH","5.9","MWW"
"22956","US10004DTM","5.7","MWW"
"22957","US10004DXR","5.9","MWW"
"22958","US10004EBW","6.1","MWW"
"22959","US10004EBX","6.7","MWW"
"22960","US10004EFN","5.6","MWB"
"22961","US10004EGQ","5.5","MWW"
"22962","US10004EHJ","5.6","MWW"
"22963","US10004F44","5.6","MWW"
"22964","US10004FEG","5.8","MWW"
"22965","US10004FHJ","5.6","MWW"
"22966","US10004FV5","5.9","MWW"
"22967","US10004G0A","5.5","MWC"
"22968","US10004G4L","6.6","MWW"
"22969","US10004GEP","5.6","MWW"
"22970","US10004GQP","7.1","MWW"
"22971","US10004GX7","5.7","MWW"
"22972","US10004GY9","6.3","MWW"
"22973","US10004H1A","5.5","MWW"
"22974","US20004UKS","6.1","MWW"
"22975","US20004UU1","5.5","MWW"
"22976","US20004V38","5.7","MWW"
"22977","US20004VVX","7.2","MWW"
"22978","US20004W14","5.5","MWB"
"22979","US20004W3K","5.7","MWW"
"22980","US20004W6C","6.1","MWW"
"22981","US20004WCK","6.2","MWW"
"22982","US20004WK0","5.7","MWW"
"22983","US20004Y6H","6.4","MWW"
"22984","US20004Y98","5.7","MWW"
"22985","US20004YH2","5.8","MWW"
"22986","US20004YR0","6.4","MWW"
"22987","US20004Z5B","6.3","MWW"
"22988","US20004ZP9","6.3","MWW"
"22989","US20005019","5.8","MWW"
"22990","US2000505T","5.7","MWW"
"22991","US200050A6","6","MWW"
"22992","US200050EI","5.9","MWW"
"22993","US200050IW","5.7","MWW"
"22994","US200050PJ","6.1","MWW"
"22995","US200050WC","6","MWW"
"22996","US10004QP2","5.6","MWW"
"22997","US10004RDP","5.8","MWW"
"22998","US10004RGA","5.5","MWC"
"22999","US10004RKG","5.6","MWW"
"23000","US10004RN7","6","MWW"
"23001","US10004S4C","5.8","MWW"
"23002","US10004SSU","5.7","MWB"
"23003","US10004T7G","6.1","MWW"
"23004","US10004TAW","5.5","MWW"
"23005","US10004TSD","5.6","MWW"
"23006","US10004U1Y","7.8","MWW"
"23007","US10004U8F","5.6","MWW"
"23008","US10004UA7","5.6","MB"
"23009","US10004UIK","5.9","MWC"
"23010","US10004UJ0","5.6","MWC"
"23011","US10004UY6","5.5","MB"
"23012","US10004VZ7","5.9","MWW"
"23013","US10004X0F","5.6","MWW"
"23014","US10004X1W","6.3","MWW"
"23015","US10004XBB","5.5","MWW"
"23016","US10004XBL","5.6","MWW"
"23017","US10004XMH","5.6","MWW"
"23018","US20005A5N","5.5","MWW"
"23019","US20005AMH","5.6","MWW"
"23020","US20005AQK","5.5","MWW"
"23021","US20005ATE","5.6","MWW"
"23022","US20005AWL","5.5","MWW"
"23023","US20005AXU","6","MWW"
"23024","US20005AZ4","5.7","MWW"
"23025","US20005AZR","5.6","MWW"
"23026","US20005AZY","6","MWW"
"23027","US20005BBH","6.4","MWW"
"23028","US20005BFT","5.6","MWB"
"23029","US20005CJH","5.6","MWW"
"23030","US20005CR4","5.8","MWW"
"23031","US20005CT5","5.5","MWW"
"23032","US20005CX1","5.5","MWW"
"23033","US20005CXT","5.5","MWC"
"23034","US20005D4L","5.5","MWW"
"23035","US20005DU0","5.9","MWW"
"23036","US20005E01","6.2","MWW"
"23037","AK13226799","5.9","ML"
"23038","US20005E8T","6.9","MWW"
"23039","US20005FJJ","5.9","MWW"
"23040","US20005FSH","5.8","MWW"
"23041","US20005FSI","6.7","MWW"
"23042","US20005FT6","5.9","MWW"
"23043","US20005FV5","6.1","MWW"
"23044","US20005FX0","5.5","MWW"
"23045","US20005FZN","6.7","MWW"
"23046","US20005GQV","5.7","MWW"
"23047","US20005GS0","5.5","MWW"
"23048","US20005GSG","6.6","MWW"
"23049","US20005GUH","5.6","MWW"
"23050","US20005H2L","5.6","MWW"
"23051","US20005HAZ","5.8","MWB"
"23052","US20005HDP","5.5","MWB"
"23053","US20005HQZ","6.9","MWW"
"23054","US20005HUX","6","MWW"
"23055","US20005HXX","5.8","MWW"
"23056","US20005HZL","5.9","MWW"
"23057","US20005HZN","6.2","MWW"
"23058","US20005I1A","6","MWW"
"23059","US20005I6P","6.4","MWW"
"23060","US20005I7M","5.6","MWW"
"23061","US20005ID2","5.6","MWC"
"23062","US20005IH9","6.1","MWW"
"23063","US20005IIS","7","MWW"
"23064","US20005IJA","5.7","MWW"
"23065","US20005INZ","5.5","MWR"
"23066","US20005IYL","5.5","MWC"
"23067","US20005J32","7.8","MWW"
"23068","US20005J3I","5.5","MB"
"23069","US20005J62","5.8","MWW"
"23070","US20005J67","5.7","MWW"
"23071","US20005J6Q","5.6","MWB"
"23072","US20005JGZ","5.5","MWW"
"23073","US20005JHI","5.9","MWW"
"23074","US20005JQC","6.2","MWW"
"23075","US20005JYU","5.6","MWB"
"23076","US20005K37","6.2","MWW"
"23077","US20005KB6","6","MWB"
"23078","US20005K4S","5.6","MWW"
"23079","US20005K66","5.9","MWW"
"23080","US20005KQH","6","MWW"
"23081","US20005KQP","5.9","MWW"
"23082","US20005L3V","5.7","MWW"
"23083","US20005LDK","5.5","MWW"
"23084","US20005LGM","5.7","MWW"
"23085","US20005LI9","6","MWW"
"23086","US10005BKI","5.6","MWW"
"23087","US10005BXB","6","MWW"
"23088","US10005BXY","5.5","MWW"
"23089","US10005C88","7","MWW"
"23090","US10005CC4","6.6","MWW"
"23091","US10005CPD","5.8","MWW"
"23092","US10005CXC","5.7","MWW"
"23093","US10005D0B","5.6","MWC"
"23094","US10005D6S","5.7","MWW"
"23095","US10005D7K","5.5","MWB"
"23096","US10005DME","5.7","MWW"
"23097","US10005DZ1","5.5","MWB"
"23098","US10005DZS","5.6","MWB"
"23099","US10005EL7","5.6","MWB"
"23100","US10005FTW","5.8","MWW"
"23101","US10005G1A","5.5","MWB"
"23102","US10005GPT","5.8","MWW"
"23103","US10005GQ4","5.7","MWW"
"23104","US10005H1J","5.5","MWB"
"23105","US10005H3Z","5.6","MWW"
"23106","US10005HF5","5.8","MWW"
"23107","US10005HMU","5.8","MWW"
"23108","US10005HP6","5.5","MWC"
"23109","US10005I5T","6.7","MWW"
"23110","US10005I9N","6.9","MWW"
"23111","US10005IYK","6","MWW"
"23112","US10005J3L","5.5","MWW"
"23113","US20005YD1","5.9","MWW"
"23114","US20005YDI","5.5","MB"
"23115","US20005YD7","6.4","MWW"
"23116","US20005YQP","6.9","MWW"
"23117","US20005YSU","7.2","MWW"
"23118","US20005Z5G","5.7","MWW"
"23119","US20005ZAY","6.4","MWW"
"23120","US20005ZC8","5.9","MWW"
"23121","US20005ZFX","5.7","MWW"
"23122","US20005ZMF","5.5","MWC"
"23123","US20005ZT1","6.6","MWW"
"23124","US20005ZV0","5.8","MWW"
"23125","US20006257","5.8","MWW"
"23126","US2000626M","6.3","MWW"
"23127","US2000628P","5.6","MWW"
"23128","US2000629F","6.1","MWW"
"23129","US200062BU","5.5","MWW"
"23130","US200062FZ","5.5","MWW"
"23131","US200062I1","6.3","MWW"
"23132","US200062I7","5.5","MWC"
"23133","US200062L9","6.3","MWW"
"23134","US200062QW","5.9","MWW"
"23135","US200062ZS","6.1","MWW"
"23136","US200063CY","6.1","MWW"
"23137","US200063DK","6.2","MWW"
"23138","US200063GD","5.5","MWW"
"23139","US200063M8","5.8","MWW"
"23140","US2000640T","5.7","MWW"
"23141","US2000641D","5.6","MWW"
"23142","US200064BB","6.2","MWW"
"23143","US200064BJ","5.6","MWW"
"23144","US200064HQ","5.7","MWW"
"23145","US200064RN","5.7","MWW"
"23146","US20006567","5.7","MWB"
"23147","US2000659J","5.7","MWW"
"23148","US200065D1","6.3","MWW"
"23149","US200065EP","5.6","MWW"
"23150","US200065G0","6","MWW"
"23151","US200065S1","6.1","MWW"
"23152","US200065SC","6.3","MWW"
"23153","US2000665G","5.5","MWW"
"23154","US200066BV","5.8","MWW"
"23155","US200066N4","5.5","MWW"
"23156","US200066T7","5.5","MWW"
"23157","US200066X9","6.4","MWW"
"23158","US2000671Z","5.7","MWW"
"23159","US200067AZ","5.7","MWW"
"23160","US200067P3","5.5","MWW"
"23161","US200067R2","5.8","MWW"
"23162","US10005YP3","6","MWW"
"23163","US10005ZSP","5.9","MWW"
"23164","US10006153","5.8","MWW"
"23165","US100061TJ","5.5","MWB"
"23166","US100062B1","5.6","MWB"
"23167","US100062DW","5.8","MWW"
"23168","US100062EA","6","MWW"
"23169","US100062ET","5.6","MWW"
"23170","US100062HD","5.9","MWW"
"23171","US100062HG","6.3","MWW"
"23172","US100062VF","5.6","MWW"
"23173","US1000638J","5.9","MWW"
"23174","US1000638M","6.3","MWW"
"23175","US1000638N","5.9","MWC"
"23176","US10006391","5.8","MWW"
"23177","US20006EWT","5.6","MWB"
"23178","US20006F14","5.5","MWB"
"23179","US20006FPN","5.8","MWW"
"23180","US20006G6L","6.1","MWW"
"23181","US20006H0D","5.8","MWW"
"23182","US20006H25","5.5","MWW"
"23183","US20006H2E","5.5","MB"
"23184","AK13792823","5.6","ML"
"23185","US20006H4K","5.9","MWW"
"23186","US20006H9G","5.7","MWB"
"23187","US20006HDI","5.8","MWW"
"23188","US100068C5","5.5","MB"
"23189","US20006HI2","6.1","MWW"
"23190","US20006HKB","6.4","MWW"
"23191","US20006HNX","5.9","MWB"
"23192","US20006HPX","5.8","MWW"
"23193","US20006HZU","5.9","MWW"
"23194","US100068JG","7.7","MWW"
"23195","US100069RR","5.6","MB"
"23196","US100068RP","5.6","MWW"
"23197","US100068YV","5.9","MWW"
"23198","US1000692A","5.6","MWW"
"23199","US1000694I","5.6","MWW"
"23200","US100069EE","5.6","MWW"
"23201","US10006A1D","6.2","MWW"
"23202","US10006A2K","6.3","MWW"
"23203","US10006AAJ","5.5","MWW"
"23204","US10006D5H","7.2","MWW"
"23205","US10006D6D","6.1","MWW"
"23206","US10006DPP","5.5","MB"
"23207","US10006DR1","5.7","MWW"
"23208","US10006DS7","5.6","MWW"
"23209","US10006DU3","5.5","MWB"
"23210","US10006DVD","5.6","MWW"
"23211","US10006EM9","5.7","MWW"
"23212","US10006ESJ","6","MWW"
"23213","US10006EW5","5.5","MWC"
"23214","US10006EXL","7.4","MWW"
"23215","US10006GI2","5.7","MB"
"23216","US10006F6X","5.8","MWW"
"23217","US10006F9K","5.5","MWB"
"23218","US10006FCE","5.5","MWW"
"23219","US10006FDP","6","MWW"
"23220","US10006FFG","5.8","MWW"
"23221","US10006FIK","6.1","MWW"
"23222","US10006FQ7","5.6","MWW"
"23223","US10006G2N","6","MWW"
"23224","US10006GJ0","5.8","MB"
"23225","US10006G7D","6.2","MWW"
"23226","US10006G7W","5.6","MWW"
"23227","US10006GBF","6.8","MWW"
"23228","US10006GF0","5.6","MWW"
"23229","US20006TY8","5.9","MWW"
"23230","US20006URC","5.5","MWW"
"23231","US20006UY6","7.1","MWW"
"23232","US10006IY0","6.8","MWW"
"23233","US10006J5Q","5.8","MWW"
"23234","US10006JBI","7","MWW"
"23235","US10006JBT","5.5","MB"
"23236","US10006JP4","5.5","MB"
"23237","US10006JC0","5.7","MB"
"23238","US10006JD4","6.1","MWW"
"23239","US10006JDX","5.5","MWW"
"23240","US10006JF5","5.5","MB"
"23241","US10006JG1","5.5","MWW"
"23242","US10006JFZ","5.5","MB"
"23243","US10006JJ6","5.5","MWB"
"23244","US10006JMT","5.5","MWB"
"23245","NC72689331","5.64","MW"
"23246","US10006JXS","5.8","MWW"
"23247","US10006JZI","5.5","MB"
"23248","US10006K8F","5.8","MWW"
"23249","US10006KLG","5.9","MWW"
"23250","US10006KPQ","6.1","MWW"
"23251","US10006MBT","5.6","MWW"
"23252","US10006N6R","6.1","MWW"
"23253","US10006N81","5.6","MWW"
"23254","US10006NKG","6.1","MWW"
"23255","US10006NKX","5.9","MWW"
"23256","US10006NYK","5.8","MWW"
"23257","US10006PDP","6","MWW"
"23258","US10006PFN","6","MWW"
"23259","US10006PPY","5.7","MWW"
"23260","US10006Q7U","5.5","MWB"
"23261","US10006QAS","6","MWW"
"23262","US10006QBK","5.5","MB"
"23263","US10006QBN","5.8","MWW"
"23264","US10006QM4","5.8","MWW"
"23265","US10006R42","6.1","MWW"
"23266","US10006RP9","5.5","MWB"
"23267","US10006RRF","5.6","MWW"
"23268","US10006RTE","6.2","MWW"
"23269","US10006S4V","6.3","MWW"
"23270","US10006S5C","5.6","MWW"
"23271","US10006S8F","5.6","MWW"
"23272","US10006SAY","5.9","MWW"
"23273","US10006SB0","5.7","MWC"
"23274","US10006SCL","6.4","MWW"
"23275","US10006SCR","6.9","MWW"
"23276","US10006SHR","5.6","MWW"
"23277","US10006SP7","5.7","MWW"
"23278","US10006TK4","5.5","MWW"
"23279","US10006TPD","5.5","MWC"
"23280","US10006U90","5.6","MWW"
"23281","USD0007JX3","5.7","MWW"
"23282","US20007C73","5.5","MWB"
"23283","US20007CCF","5.8","MWW"
"23284","US20007CFA","5.6","MWB"
"23285","US20007CRF","5.6","MWC"
"23286","US20007CU1","5.8","MWW"
"23287","US20007CYA","5.8","MWW"
"23288","US20007D25","5.6","MWB"
"23289","US20007DBW","5.6","MWW"
"23290","US20007DXQ","5.5","MWB"
"23291","US20007EBU","6.3","MWW"
"23292","US20007EEC","5.5","MWW"
"23293","US20007EPT","6.8","MWW"
"23294","US20007EQH","5.9","MWW"
"23295","US20007F3S","5.9","MWW"
"23296","US20007F6L","5.6","MWW"
"23297","US20007F7J","6.6","MWW"
"23298","US20007FHV","5.6","MWW"
"23299","US20007FJ2","5.6","MWW"
"23300","US20007FTA","6.2","MWW"
"23301","US20007G96","5.9","MWW"
"23302","US20007GA1","5.6","MWW"
"23303","US20007GB2","5.5","MWB"
"23304","US20007GMI","5.8","MWW"
"23305","US20007GSH","6.1","MWW"
"23306","US20007GUY","5.5","MWW"
"23307","US1000725Y","6.1","MWW"
"23308","US10007287","5.6","MWW"
"23309","US100072AI","5.8","MWW"
"23310","US100072BS","5.9","MWW"
"23311","US100072GN","6","MWW"
"23312","US100072JV","5.9","MWW"
"23313","US100072SU","5.8","MWW"
"23314","US1000731J","6.6","MWW"
"23315","US1000735J","5.6","MWW"
"23316","US100073JD","6","MWW"
"23317","US1000744U","6.3","MWW"
"23318","US10007659","5.8","MWW"
"23319","US1000767E","5.7","MWW"
"23320","US10007681","6","MWW"
"23321","US100076HL","5.9","MWW"
"23322","US100076MA","5.7","MWB"
"23323","US100076PV","5.6","MWW"
"23324","US1000770M","6.1","MWW"
"23325","US1000774L","5.9","MWW"
"23326","US1000775E","5.6","MWB"
"23327","US1000778I","7.8","MWW"
"23328","US10007798","5.7","MB"
"23329","US10007DB8","5.5","MB"
"23330","US10007795","6.5","MWW"
"23331","US10007DDW","5.8","MB"
"23332","US10007797","5.7","MB"
"23333","US1000779B","6.1","MWW"
"23334","US100077AJ","6.2","MWW"
"23335","US100077AP","5.7","MWR"
"23336","US100077EF","5.7","MWW"
"23337","US100077HW","6.5","MWW"
"23338","US100077JC","5.6","MWW"
"23339","US100077KY","5.7","MWW"
"23340","US100077L5","5.5","MWW"
"23341","US1000780Y","5.5","MWW"
"23342","US100078LL","5.8","MWW"
"23343","US100078VH","5.7","MWW"
